EPIC ID, RA (J2000) [deg], Dec (J2000) [deg], magnitude, Investigation IDs
200068780, , , , GO9905_LC|Quaoar_TILE
200068781, , , , GO9905_LC|Quaoar_TILE
200068782, , , , GO9905_LC|Quaoar_TILE
200068783, , , , GO9905_LC|Quaoar_TILE
200068784, , , , GO9905_LC|Quaoar_TILE
200068785, , , , GO9905_LC|Quaoar_TILE
200068786, , , , GO9905_LC|Quaoar_TILE
200068787, , , , GO9905_LC|Quaoar_TILE
200068788, , , , GO9905_LC|Quaoar_TILE
200068789, , , , GO9905_LC|Quaoar_TILE
200068790, , , , GO9905_LC|Quaoar_TILE
200068791, , , , GO9905_LC|Quaoar_TILE
200068792, , , , GO9905_LC|Quaoar_TILE
200068793, , , , GO9905_LC|Quaoar_TILE
200068794, , , , GO9905_LC|Quaoar_TILE
200068795, , , , GO9905_LC|Quaoar_TILE
200068796, , , , GO9905_LC|Quaoar_TILE
200068797, , , , GO9905_LC|Quaoar_TILE
200068798, , , , GO9905_LC|Quaoar_TILE
200068799, , , , GO9905_LC|Quaoar_TILE
200068800, , , , GO9905_LC|Quaoar_TILE
200068801, , , , GO9905_LC|Quaoar_TILE
200068802, , , , GO9905_LC|Quaoar_TILE
200068803, , , , GO9905_LC|Quaoar_TILE
200068804, , , , GO9905_LC|Quaoar_TILE
200068805, , , , GO9905_LC|Quaoar_TILE
200068806, , , , GO9905_LC|Quaoar_TILE
200068807, , , , GO9905_LC|Quaoar_TILE
200068808, , , , GO9905_LC|Quaoar_TILE
200068809, , , , GO9905_LC|Quaoar_TILE
200068810, , , , GO9905_LC|Quaoar_TILE
200068811, , , , GO9905_LC|Quaoar_TILE
200068812, , , , GO9905_LC|Quaoar_TILE
200068813, , , , GO9905_LC|Quaoar_TILE
200068814, , , , GO9905_LC|Quaoar_TILE
200068815, , , , GO9905_LC|Quaoar_TILE
200068816, , , , GO9905_LC|Quaoar_TILE
200068817, , , , GO9905_LC|Quaoar_TILE
200068818, , , , GO9905_LC|Quaoar_TILE
200068819, , , , GO9905_LC|Quaoar_TILE
200068820, , , , GO9905_LC|Quaoar_TILE
200068821, , , , GO9905_LC|Quaoar_TILE
200068822, , , , GO9905_LC|Quaoar_TILE
200068823, , , , GO9905_LC|Quaoar_TILE
200068824, , , , GO9905_LC|Quaoar_TILE
200068825, , , , GO9905_LC|Quaoar_TILE
200068826, , , , GO9905_LC|Quaoar_TILE
200068827, , , , GO9905_LC|Quaoar_TILE
200068828, , , , GO9905_LC|Quaoar_TILE
200068829, , , , GO9905_LC|Quaoar_TILE
